City,Comments,Country,Date Posted,Duration,Lat,Long,Name,Shape,ss status
glasgow (uk/scotland),The time was 7:00AM UK time of the 1 January 2004. The sky was clear and crisp and it was a beautiful morning. I was walking my dogs in,gb,02/03/2004 00:00,2,55.833333,-4.25,10533-gb-other,other,Active
newcastle upon tyne (uk/england),As me and two of my friends were standing on the bridge we were looking up towards the sky when all of a sudden long shaped craft apper,gb,02/03/2004 00:00,25,54.988056,-1.619444,10568-gb-cigar,cigar,Pending
london (uk/england),We were on a main road in London called Finchley Road there were plenty more people driving who could have seen this object. It appear,gb,01/09/2004 00:00,30,51.514125,-0.093689,10459-gb-sphere,sphere,Closed
chingford (london) (uk/england),Huge craft caught on CCTV,gb,01/09/2004 00:00,1800,51.628528,0.003375,10513-gb-circle,circle,Pending
manchester (uk/england),It lasted 2 mins disc shaped objects flashing lights dissapeared.,gb,12/09/2003 00:00,120,53.5,-2.216667,10343-gb-disk,disk,Closed
leicester (uk/england),its the bestest sighting ive seen yet,gb,01/09/2004 00:00,300,52.664913,-1.034894,10389-gb-sphere,sphere,Pending
burgess hill (uk/england),Five circles of light undulating in the sky like a sidewinder snake,gb,11/03/2003 00:00,600,50.966667,-0.133333,10228-gb-sleigh,sleigh,Active
fife (uk/scotland),My husband and I were looking out at the sky as it was a very clear night.I spotted a light that looked like a star movingI pointed th,gb,12/09/2003 00:00,300,56.25,-3.166667,10344-gb-light,light,Closed
stoke-on-trent (uk/england),VERY BIG Sleigh    ROUNDISH    AND UNEXSPECTED     ROUNDISH COLOURD LIGHTS (IN BEAMS),gb,09/12/2003 00:00,0,53,-2.183333,9915-gb-Sleigh,Sleigh,Active
bonnybridge (uk/scotland),10/09/03- 20:23gmt bonnybridge Scotland- dome shape light which disapeared quickly,gb,12/09/2003 00:00,180,56,-3.883333,10327-gb-other,other,Closed
birkenhead (uk/england),Hello. First may I say I had great dificulty in trying to register my details I hope soon you will open a website that will encom,gb,09/12/2003 00:00,9,53.4,-3.033333,9864-gb-other,other,Pending
burgess hill (uk/england),My husband was in the garden when he came rushing inside and said he had to use the phone to report something he had seen. he has an in,gb,11/03/2003 00:00,120,50.966667,-0.133333,10212-gb-triangle,triangle,Active
nottingham (uk/england),Five intensely bright flashing lights at high altitued in bright daylight.,gb,09/12/2003 00:00,240,52.966667,-1.166667,9786-gb-egg,egg,Pending
oswestry (uk/england),Egg shaped object travelling about 100 to 150 m.p.h flying below 1000ft I was about a mile away from object.,gb,09/12/2003 00:00,60,52.85,-3.033333,9881-gb-egg,egg,Active
wakefield (uk/england),Bright red light moving slowly with loud humming noise,gb,09/12/2003 00:00,600,53.7,-1.483333,9718-gb-light,light,Pending
liverpool (uk/england),Hunts Cross Liverpool Orange Lights,gb,09/12/2003 00:00,900,53.416667,-3,9840-gb-Sleigh,Sleigh,Pending
burnley (uk/england),A ball of light trvelling very fast in a straight path in a SSE direction. Reoccurance on 26th.  Same path and direction but see,gb,09/12/2003 00:00,3,53.8,-2.233333,9729-gb-sphere,sphere,Active
luton (uk/england),metalic ball hovered 150 feet above my home emitting sparks like van den graff generator then shot straight up very fast.,gb,09/09/2003 00:00,20,51.883333,-0.416667,9682-gb-circle,circle,Closed
brandon (county durham)(uk/england),Slow moving horizontal tear shaped craft over Brandon County Durham no deviation or erratic movement,gb,09/12/2003 00:00,1080,52.366667,-1.4,9704-gb-teardrop,teardrop,Pending
cheshire (uk/england),Fireball like objectin the sky,gb,09/05/2003 00:00,50,53.166667,-2.583333,9599-gb-fireball,fireball,Active
gloucester (uk/england),Four red/brown defined objects with no trail very high speed and complete silence,gb,09/09/2003 00:00,30,51.833333,-2.166667,9665-gb-oval,oval,Pending
sheffield (uk/england),we were out in the woods walking our dog when my brother started talkin about the stars. so we were all looking and we saw this shootin,gb,09/05/2003 00:00,0,53.366667,-1.5,9574-gb-disk,disk,Pending
birmingham (uk/england),3 unidentified flying objects dancing in the sky making loud shreiking noises,gb,09/05/2003 00:00,300,52.466667,-1.916667,9578-gb-teardrop,teardrop,Active
dundee (uk/scotland),My friend and i saw an egg shaped craft in the sky which we shot at and it disappeared.,gb,09/05/2003 00:00,900,56.5,-2.966667,9552-gb-egg,egg,Active
milford haven (pembrokeshire) (uk/england),diamond shaped object using cloud as disguise,gb,09/05/2003 00:00,1200,51.716667,-5.033333,9576-gb-diamond,diamond,Active
stirling (uk/scotland),mothership and three discs,gb,08/11/2003 00:00,0,56.116667,-3.95,9502-gb-triangle,triangle,Active
ramsgate (uk/england),Lights over a Kentish Airfield,gb,08/11/2003 00:00,3600,51.333333,1.433333,9523-gb-Sleigh,Sleigh,Active
northamptonshire (uk/england),an orange object flying through the night sky,gb,07/10/2003 00:00,60,52.315972,-0.848108,9387-gb-oval,oval,Closed
norwich (norfolk) (uk/england),Oval Orange very fast high although difficult to say how high due to clear night. Heading  from SW to NE,gb,07/10/2003 00:00,1.5,52.633333,1.3,9390-gb-oval,oval,Active
london (uk/england),Cylindrical craft sighted in London.,gb,07/10/2003 00:00,600,51.514125,-0.093689,9327-gb-cigar,cigar,Active
london (uk/england),4 Sleighs over london 14/09/03,gb,07/10/2003 00:00,3600,51.514125,-0.093689,9343-gb-Sleigh,Sleigh,Pending
darlington (uk/england),Myself and my sister saw a sleigh shaped object in Norththern England,gb,07/10/2003 00:00,10,50.45,-3.716667,9303-gb-Sleigh,Sleigh,Active
northallerton (uk/england),Myself and my sister saw a sleigh shaped object in Norththern England,gb,07/10/2003 00:00,30,54.333333,-1.433333,9317-gb-Sleigh,Sleigh,Active
leamington spa (uk/england),Two yellow lights moving fast changing direction very abruptly.,gb,07/10/2003 00:00,300,52.3,-1.533333,9315-gb-light,light,Active
elgin (uk/scotland),Bright light seen hovering above a treeline near Scottish Air Base.,gb,05/02/2003 00:00,0,57.65,-3.333333,9206-gb-Sleigh,Sleigh,Active
bristol (uk/england),Strange Lights Over Bristol UK,gb,05/02/2003 00:00,120,51.45,-2.583333,9245-gb-Sleigh,Sleigh,Active
bristol (uk/england),like someone had hung christmas deccys in the sky,gb,04/09/2003 00:00,240,51.45,-2.583333,9109-gb-cigar,cigar,Pending
basingstoke (uk/england),Shiny black cylindrical object close to gliders.,gb,04/09/2003 00:00,1200,51.266667,-1.083333,9162-gb-cigar,cigar,Closed
surrey (uk/england),to giant flashes in the sky ( bright white ) with no sound,gb,04/09/2003 00:00,120,51.269738,-0.402165,9026-gb-flash,flash,Pending
middlesbrough (uk/england),soon as we saw  it was not an aeroplane,gb,04/09/2003 00:00,40,54.572778,-1.162778,9105-gb-Sleigh,Sleigh,Pending
london (uk/england),Silver Ball,gb,04/08/2003 00:00,900,51.514125,-0.093689,9008-gb-sphere,sphere,Active
kent (uk/england),Satellite-like light in sky brightening &amp; fading changing course from S-N to E-W followed by second one.,gb,04/08/2003 00:00,300,51.25,0.75,9014-gb-light,light,Pending
stevenage (uk/england),A stationary light observed over Stevenage before it followed two other fast moving objects one light and one hazy object.,gb,04/08/2003 00:00,300,51.916667,-0.216667,9001-gb-light,light,Active
kent (uk/england),Sidcup Kent uk    small circular object high in the sky visible for around 10 minutes moving north then right angle to east..,gb,04/08/2003 00:00,0,51.25,0.75,9002-gb-circle,circle,Active
swindon (uk/england),One thing before I start I must tell you that I am unsure of the date I saw the craft or object but I am sure it was late september ear,gb,04/03/2003 00:00,4,51.516667,-1.783333,8968-gb-disk,disk,Active
liverpool (uk/england),At about 18:15 myself and my wife were in the garden.I pointed out a small silver roundish object high in the sky Which was to high to,gb,04/08/2003 00:00,1200,53.416667,-3,8992-gb-oval,oval,Pending
liverpool (uk/england),A CYLINDER SHAPED OBJECT THAT CLIMED 3000ft IN A MATTER OF SECONDS,gb,04/03/2003 00:00,600,53.416667,-3,8950-gb-cylinder,cylinder,Pending
peterborough (uk/england),very large triangleseven lights along leading edgeno noisesean at nighton the 5/9/99.,gb,04/03/2003 00:00,18,52.583333,-0.25,8970-gb-triangle,triangle,Pending
haworth ((uk/england),a boumarang shaped craft that shocked three campers,gb,04/03/2003 00:00,20,53.816667,-1.95,8944-gb-other,other,Active
peterborough (uk/england),Egg shaped craft rising behind cloud in broad daylight,gb,04/03/2003 00:00,4,52.583333,-0.25,8963-gb-egg,egg,Closed
kent (uk/england),Thought it was the sun but it was too low. Can find no explaination,gb,04/03/2003 00:00,1800,51.25,0.75,8940-gb-circle,circle,Active
sheffield (uk/england),4 craft in sleigh with witnesses,gb,04/03/2003 00:00,180,53.366667,-1.5,8941-gb-Sleigh,Sleigh,Active
st. helens (uk/england),sleigh shaped craft stationary in sky at night white visible silhouette no surface detail,gb,04/03/2003 00:00,360,53.45,-2.733333,8931-gb-Sleigh,Sleigh,Active
southampton (uk/england),silver domed sleigh spotted in southampton england 1980,gb,04/03/2003 00:00,60,50.9,-1.4,8938-gb-Sleigh,Sleigh,Pending
sheffield (uk/england),date 3 3 03 cone shape moving up and slow at altitude 300ft above moving south,gb,04/03/2003 00:00,21,53.366667,-1.5,8930-gb-cone,cone,Pending
great yarmouth (uk/england),we witnessed an hour long display of the unusual,gb,04/03/2003 00:00,3600,52.633333,1.75,8926-gb-other,other,Active
leicester (uk/england),looked up to see a lit up patch in the sky. An almost giant plane (football pitch size) went through the gap where the light was. my fr,gb,04/03/2003 00:00,10,52.664913,-1.034894,8896-gb-light,light,Closed
slough (uk/england),Orb of light Observed,gb,04/03/2003 00:00,600,51.5,-0.583333,8891-gb-light,light,Pending
edinburgh (uk/england),flashing brightly,gb,04/03/2003 00:00,600,55.833333,-3.083333,8882-gb-light,light,Active
st. albans (uk/england),flashing lights at night not moving.,gb,04/03/2003 00:00,0,51.75,-0.333333,8875-gb-flash,flash,Active
dover (uk/england),Definite sighting by 2 professional people of craft travelling N.E to S.W. in view 30 secs,gb,04/03/2003 00:00,30,51.133333,1.3,8869-gb-diamond,diamond,Active
london (uk/england),strange disk shapes in opening of clouds,gb,04/03/2003 00:00,180,51.514125,-0.093689,8874-gb-disk,disk,Closed
stoke-on-trent (uk/england),Sighting first by my husband a 100% life long sceptic he awoke me to see the unusual sightquite high above the horizon over farmland/fo,gb,04/03/2003 00:00,180,53,-2.183333,8867-gb-disk,disk,Pending
stoke-on-trent (uk/england),Red m Shaped Crafts flying in an upside down V sleigh,gb,04/03/2003 00:00,4,53,-2.183333,8859-gb-Sleigh,Sleigh,Pending
manchester (uk/england),small object that turned towards me/ strong headlights- too low for plane,gb,04/03/2003 00:00,5,53.5,-2.216667,8856-gb-other,other,Pending
london (south east) (uk/england),Saw a very bright stationary light  alaso witnessed by my husband. The light suddenly disappeared after a few minutes.,gb,04/03/2003 00:00,600,51.514125,-0.093689,8855-gb-light,light,Active
doncaster (uk/england),VERY BIG BRIGHT PINK LIGHT (VERY UNUSUAL COLOUR),gb,04/03/2003 00:00,180,53.533333,-1.116667,8852-gb-circle,circle,Pending
london (uk/england),4 ships burning up.,gb,04/03/2003 00:00,300,51.514125,-0.093689,8854-gb-diamond,diamond,Pending
somerset (uk/england),one  disk with bright lights over my house,gb,04/03/2003 00:00,1560,51.083333,-3,8848-gb-disk,disk,Active
london (uk/england),Moving very fast east to west diamond shaped with long tail definately not natural.,gb,04/03/2003 00:00,10,51.514125,-0.093689,8850-gb-diamond,diamond,Active
plymouth (uk/england),strange round lights in the sky amazingly bright even in daylight.,gb,04/03/2003 00:00,60,50.396389,-4.138611,8832-gb-light,light,Pending
northampton (uk/england),Cluster of intense bluish white flashing lights no solid object visible.,gb,04/03/2003 00:00,180,52.25,-0.883333,8833-gb-Sleigh,Sleigh,Active
grimsby (uk/england),light flys over Grimsby for 1 minute before disappearing,gb,04/03/2003 00:00,60,53.533333,-0.05,8825-gb-light,light,Closed
brighton (uk/england),it moved slowly across the sky and suddenly zoomed off so all of us ran out side and the Sleigh glowed brighter like a star and hovered ov,gb,04/03/2003 00:00,240,50.833333,-0.15,8826-gb-Sleigh,Sleigh,Active
london (uk/england),HUMMING CIGAR SHAPED OBJECT,gb,02/05/2003 00:00,600,51.514125,-0.093689,8734-gb-cigar,cigar,Active
liverpool (uk/england),It flew across the sky line of Liverpool in about 10 - 12 seconds then disappeared into the clouds. It was very fast,gb,01/08/2003 00:00,10,53.416667,-3,8672-gb-circle,circle,Active
leeds (uk/england),three light in the sky that led to a big black silent triangle shaped craft.,gb,04/03/2003 00:00,600,53.8,-1.583333,8811-gb-triangle,triangle,Active
london (uk/england),London England Small double sphere,gb,01/08/2003 00:00,300,51.514125,-0.093689,8603-gb-sphere,sphere,Pending
staplefield (uk/england),Egg shaped hovring craft with purple and green lights,gb,02/05/2003 00:00,120,51.033333,-0.183333,8724-gb-egg,egg,Pending
edinburgh (uk/scotland),cloud of smoke with cicular light/object? in centre hovering over Edinburgh house estate - 30/7.03,gb,01/08/2003 00:00,45,55.833333,-3.083333,8664-gb-sleigh,sleigh,Active
falkirk (uk/scotland),5.30 PM 16th Sept 2001 clear blue sky Central Scotland (5 Miles East of Bonnybridge).I was in my back garden sorting some rubbish wit,gb,12/06/2002 00:00,10,56,-3.75,8552-gb-circle,circle,Closed
stroud (uk/england),Blue sleigh-shaped with white yellow and orange ext lights appeared and seemed to be searching over a lake then left.,gb,01/08/2003 00:00,300,51.75,-2.2,8560-gb-Sleigh,Sleigh,Active
scarborough (uk/england),Spherical ball of light phased out appeared in three different places and was above the ground.,gb,12/06/2002 00:00,1200,54.287222,-0.414167,8535-gb-light,light,Pending
london (nw) (uk/england),what the ...,gb,12/06/2002 00:00,0,51.514125,-0.093689,8461-gb-sphere,sphere,Active
newport (uk/england),large object ballon or parachute shaped appearence very high but slow moving.,gb,12/06/2002 00:00,300,52.016667,-4.833333,8454-gb-teardrop,teardrop,Active
saxton (a small village in yorkshire) (uk/england),Silver sphere sighted in Yorkshire UK in the early hours of June 2000.,gb,12/06/2002 00:00,5,53.816667,-1.283333,8448-gb-sphere,sphere,Closed
swansea (uk/england),Light Night,gb,12/06/2002 00:00,10,51.633333,-3.966667,8428-gb-light,light,Active
llanfairfechan (uk/wales),Saw a bright light in the sky,gb,12/06/2002 00:00,10,53.25,-3.983333,8399-gb-circle,circle,Pending
kilmarnock (uk/england),Whisper quiet hovering craft.,gb,12/06/2002 00:00,1200,55.633333,-4.533333,8332-gb-Sleigh,Sleigh,Active
birmingham (uk/england),pulsing light seen over fields longbridge birmingham england,gb,12/06/2002 00:00,360,52.466667,-1.916667,8292-gb-light,light,Active
hartlepool (uk/england),First the Sleigh was there then it dissappered.,gb,12/06/2002 00:00,600,54.686111,-1.2125,8272-gb-Sleigh,Sleigh,Closed
caldicot (uk/wales),flashing white light taperingout as it moved then reappearing in a completely different part of the skyas if it was attached to a huge,gb,12/06/2002 00:00,300,51.590278,-2.750278,8283-gb-flash,flash,Active
telford (uk/england),20 min. video footage of Sleigh  recorded in England 1997.,gb,11/01/2002 00:00,1200,52.633333,-2.5,8214-gb-Sleigh,Sleigh,Active
dunkeld (uk/scotland),Bright flame in night sky moving at variable speed and seemed to be controlled and was silent,gb,11/01/2002 00:00,120,56.566667,-3.583333,8229-gb-other,other,Active
addlestone (uk/england),Two craft seen moving at great speed over England.,gb,11/01/2002 00:00,60,51.366667,-0.483333,8035-gb-sleigh,sleigh,Closed
leeds (uk/england),Teardrop,gb,11/01/2002 00:00,180,53.8,-1.583333,8097-gb-teardrop,teardrop,Pending
