Name,City,Comments,Country,Date Posted,Duration,Lat,Long,Shape,SS Status,Unique ID
762-tarzana (west san fernando valley)-light,tarzana (west san fernando valley),Bright yellowish light size approx. pea at arms length.  Passed dead silent overhead at estimated 1000 ft. Straight line trajectory fr,us,04/02/2019,4,34.17333,-118.55306,light,Closed,SS-7586
7634-gb-triangle,gloucester (uk/england),triangular object sighted in u.k,gb,09/06/2002,60,51.83333,-2.16667,triangle,Pending,SS-8647
763-arab-light,arab,Object in the night sky moving in an irregular pattern.,us,04/02/2019,2700,34.31806,-86.49583,light,Active,SS-7579
764-gb-circle,guilford (uk/england),it poped out from behind clouds paused moved Westerly,gb,04/02/2019,5,51.21667,-0.56667,circle,Pending,SS-8782
7652-gb-sphere,birmingham (uk/england),My old friend told me that he saw the similar sighting now i believe him 100%.,gb,09/06/2002,10,52.46667,-1.91667,sphere,Pending,SS-8645
765-greenfield-light,greenfield,Saw what looked at first to be a commet untill it lost its tail and let out strange colored smoke then moved up and west very fast.,us,04/02/2019,180,36.32083,-121.24278,light,Pending,SS-7584
766-seattle (shoreline)-Sleigh,seattle (shoreline),There were four of us we are almost %100 what we saw was a Sleigh.  WE followed it moved rapidly and had multi colored lights.  It would,us,04/02/2019,1200,47.60639,-122.33083,Sleigh,Closed,SS-7577
767-howell-triangle,howell,A large triangular shaped object travelling from NE to SW at approx. 2000 ft.,us,04/02/2019,900,40.16458,-74.20827,triangle,Active,SS-7582
7686-gb-flash,plymouth (near) (uk/england),Moving light stops flashes,gb,09/06/2002,10,50.39639,-4.13861,flash,Pending,SS-8643
768-fort fisher-light,fort fisher,Red lights came out of the water hovered a few seconds then went up at a slight angle at a speed that was incredible. As big as 3 airc,us,04/02/2019,1800,33.97175,-77.91760,light,Pending,SS-7575
769-sedona-sphere,sedona,bright red pulsing orb that performed anti-gravity manuevers seen from first plateau at Cathedral Rock... It was a little north of whe,us,04/02/2019,300,34.86972,-111.76028,sphere,Active,SS-7580
76-suquamish-flash,suquamish,very intense lighting up of the sky,us,11/01/2018,6,47.73139,-122.55111,flash,Active,SS-8259
770-brush creek-Sleigh,brush creek,The object came up over a group of trees at what seemed to be a very low altitude. Proceeded NNE until I guessed it to be somewhere nea,us,04/02/2019,45,36.11722,-86.02778,Sleigh,Active,SS-7578
771-julian (near; bordering cuyamaca forest state preserve)-other,julian (near; bordering cuyamaca forest state preserve),My husband and I experienced 2 glowing orbs (1 red at one end 1 blue at the other with us in the middle) approximately 50-100 yards apa,us,04/02/2019,420,33.07861,-116.60111,other,Active,SS-7576
7722-gb-oval,norwich (uk/england),white object with green and red lights all the way round blinking in sequence. Oval like shape with a low hummmmm sound,gb,09/06/2002,300,52.63333,1.30000,oval,Active,SS-8644
7726-gb-light,peterborough (uk/england),Bright Flashing light that disappeared after bright flash.,gb,09/06/2002,60,52.58333,-0.25000,light,Closed,SS-8641
772-charlottesville-other,charlottesville,I have spoken of this to my friends but have never wanted to explain this event to any organization such as yours for I guess fear of,us,04/02/2019,300,38.02917,-78.47694,other,Pending,SS-7573
773-mount vernon-oval,mount vernon,I was about 12 yrs old and saw this oval object hovering silently over my home near Ft. Belvior VA. It had circles around its diame,us,04/02/2019,180,38.70778,-77.08639,oval,Closed,SS-7574
774-central u.s. (enroute in-flight)-diamond,central u.s. (enroute in-flight),My family and I were flying from St. Peters FL to Winnipeg MB. We had been in the air for about 1.5hrs. I looked out my window on the r,us,04/02/2019,2,48.91349,-103.30133,diamond,Active,SS-7571
775-epcot center (walt diseny world)-disk,epcot center (walt diseny world),it was my senior class trip to diseny world and i turned around and took a picture to finish up my roll of film and apone looking at th,us,04/02/2019,1,28.37522,-81.54947,disk,Active,SS-7572
7768-gb-other,aberdeen (uk/scotland),BRIGHT BLUE COMET LIKE STRUCTURE,gb,04/08/2002,10,57.16667,-2.66667,other,Active,SS-8642
776-mt. charlston-Sleigh,mt. charlston,sleighs seen from Mt. Charleston Nevada at very south end of Nellis Air Force Base.,us,04/02/2019,73800,36.25719,-115.64280,Sleigh,Pending,SS-7569
7775-gb-sphere,aberdare (uk/wales),Silver ball in the sky hides in a cloud,gb,04/08/2002,600,51.71500,-3.45417,sphere,Active,SS-8639
777-atlantic ocean (troopship/ uss rose)-Sleigh,atlantic ocean (troopship/ uss rose),An object that looked like a star until it moved.,us,04/02/2019,60,-14.59941,-28.67315,Sleigh,Pending,SS-7570
7786-gb-Sleigh,wisbech (uk/england),oscillating noise above house,gb,04/08/2002,300,52.66667,0.16667,Sleigh,Active,SS-8640
778-columbia station  (rt. 252)-sphere,columbia station  (rt. 252),Was stocking a small fish pound and seen reflection of three SPHERES in triangle form 50foot up. They glittered like a disco ball wit,us,04/02/2019,600,41.31306,-81.94694,sphere,Active,SS-7567
779-gainesville-triangle,gainesville,An equilateral triangle with a red glowing light on each corner (one each corner--three total. solid sillouette dark shape about the si,us,04/02/2019,300,29.65139,-82.32500,triangle,Active,SS-7568
77-yamhill-fireball,yamhill,A blue/green ball of light.,us,11/01/2018,4,45.34167,-123.18611,fireball,Active,SS-8260
780-elkhart-sphere,elkhart,I saw 6 spherical objects silver or chrome in color. They were circling around eachother very close and at a high rate of speed.,us,04/02/2019,90,41.68194,-85.97667,sphere,Pending,SS-7565
7812-gb-sphere,coventry (uk/england),Four round orange objects moving in an organised manner across the sky in two pairs. moving too rapidly for aircraft.,gb,04/08/2002,10,52.41667,-1.55000,sphere,Active,SS-8637
7819-gb-cone,nottingham (uk/england),Single large cone shaped flying object with red and yellow flashing lights around the base.,gb,04/08/2002,30,52.96667,-1.16667,cone,Active,SS-8638
781-kansas city-triangle,kansas city,Black triangular object sighted during middle of day in large metro area.,us,04/02/2019,600,39.09972,-94.57833,triangle,Pending,SS-7566
782-buffalo grove-light,buffalo grove,I saw an object that displayed Intelligence bright light and great speed.,us,04/02/2019,180,42.15139,-87.95972,light,Active,SS-7564
783-ca-diamond,glassville (canada),My Dad and I were driving down the street when I looked up and saw it it was huge it had a triagular top and bottom with revolving li,ca,04/02/2019,300,46.48333,-67.41667,diamond,Active,SS-8971
784-topeka-disk,topeka,after almost causing a helicoptor to crasha silvery disk-shaped object tracks my car and follows me home and allows us to view it for,us,04/02/2019,2700,39.04833,-95.67778,disk,Closed,SS-7563
785-newport beach-triangle,newport beach,It was a clear night on SundayMay 4 97 at 10.20pm. The craft approached from the sea the west and made a slight change on course to,us,04/02/2019,2,33.61889,-117.92806,triangle,Active,SS-7562
7864-gb-triangle,ilford (uk/england),The Triangle shaped object was in the sky at a distance hovering in one place for quite some time with bright flashing lights of red gr,gb,04/08/2002,0,51.55967,0.07080,triangle,Closed,SS-8635
7869-gb-Sleigh,london (uk/england),Sleigh sighted near alexandra palice north london,gb,04/08/2002,2700,51.51412,-0.09369,Sleigh,Pending,SS-8636
786-hallandale/hollywood-triangle,hallandale/hollywood,I observed a bright light in the distance that seemed to be making some very strange/irregular/quick movements across the night sky.  T,us,04/02/2019,600,25.99976,-80.16663,triangle,Pending,SS-7561
787-au-triangle,adelaide (south australia),first a dimond shape full of lights then travel right a v type object,au,04/02/2019,5,-34.92866,138.59863,triangle,Active,SS-9017
788-miramar nas-disk,miramar nas,I saw this when I was in the navy and was afraid to talk about it for years. Isaw it in the middle of the night as it lifted up off wha,us,04/02/2019,0,32.87012,-117.14413,disk,Pending,SS-7560
789-midway island - pacific ocean-other,midway island - pacific ocean,Viewed 7 lights each shaped like a Chinese Latern. They serpentined in a slow path that appeared about 100 feet overhead.  No noise,us,04/02/2019,600,32.77260,-117.25136,other,Pending,SS-7559
78-columbia river { mile marker 230}-fireball,columbia river { mile marker 230},Flaring green fireballwith sparks and smoke trailing behind it. traveling vertically downward,us,11/01/2018,3,47.75107,-120.74014,fireball,Active,SS-8257
790-scott afb/centralia (between)-Sleigh,scott afb/centralia (between),i have missing time saw no craft was with wife at time was headed to her mothers in mt vernon ill.realized we had time we couldn`t acco,us,04/02/2019,600,38.52852,-89.13169,Sleigh,Active,SS-7558
791-meriden-Sleigh,meriden,Saw a BIG unknown object in the sky several days or weeks after seeing a smaller object that confounded me.  It looked similar to the s,us,04/02/2019,30,41.53806,-72.80750,Sleigh,Pending,SS-7557
792-grants pass-disk,grants pass,Object landed on corner of street.  Stayed there approx. 2 hours.  Had red blue yellow green lights along middle that spun.  Approx.,us,04/02/2019,7200,42.43917,-123.32722,disk,Active,SS-7556
7934-gb-light,renfrew (uk/scotland),Bright flourescent colour changing light seen near airport viewed for 15 minutes slowly moving before departing,gb,11/09/2002,900,55.83333,-4.50000,light,Active,SS-8633
793-coos bay-disk,coos bay,Dome type object went straight up with a little round object along side and below.Object kept moving up and down side to side and chang,us,04/02/2019,3600,43.36667,-124.21667,disk,Pending,SS-7555
794-georgis-Sleigh,georgis,My wife and I arrived home late one evening and got out of the car and,us,04/02/2019,120,44.71361,-73.11056,Sleigh,Closed,SS-7554
795-pensacola beach-light,pensacola beach,...like insects near a light,us,04/02/2019,60,30.33333,-87.13750,light,Active,SS-7553
7963-gb-sphere,reading (uk/england),luminous orange sphere as big as a house flying horizontally then at angle of about 45 degrees flew off into sky.,gb,01/11/2002,120,51.43333,-1.00000,sphere,Pending,SS-8634
796-sawgrass-other,sawgrass,A CLOSE RANGE SIGHTING OF A CRAFT WITH ANGLED DOWN SWEPT FORWARD WINGS WITH A LARGER CENTRAL BODY.IT HAD ONE LARGE RED LIGHT ONTHE BOTT,us,04/02/2019,360,30.19250,-81.37083,other,Active,SS-7552
7975-gb-rectangle,london (eastham) (uk/england),black rectangular monolith travelling slowly over london  (eastham) observed for about 4 minutes,gb,01/11/2002,240,51.51412,-0.09369,rectangle,Active,SS-8631
797-la mesa-triangle,la mesa,Triangular object with three steady red lights one on each corner hovering over Miramar NAS,us,04/02/2019,120,32.76778,-117.02222,triangle,Active,SS-7551
798-meridian-triangle,meridian,My Child and friends were outside looking at stars when thay saw a triangle shape moving right over there heads than slow down than too,us,04/02/2019,180,43.61222,-116.39056,triangle,Pending,SS-7550
7998-de-Sleigh,bremen (germany),in the night of 13.january to 14.01.1980 at 21:50 at night my girlfraind and i have seen a very big Sleigh. first we are thinking it is a,de,01/11/2002,0,50.71667,10.00000,Sleigh,Active,SS-8784
799-columbus-Sleigh,columbus,sleigh of lights arranged in the pattern of an arrow symbol or christmas tree.  Hovered moved and hovered again.  Afterwards,us,04/02/2019,180,39.96111,-82.99889,Sleigh,Active,SS-7549
79-charleston-fireball,charleston,The sky lit light heat lightening then the a ball of light was shooting across the sky.  My thought was it looked like a Roman candle b,us,11/01/2018,10,32.77639,-79.93111,fireball,Pending,SS-8255
7-mount carmel-light,mount carmel,Bright shiny object splits in two and disappears above horizon.,us,11/01/2018,10,36.54528,-82.66111,light,Active,SS-8328
8009-gb-light,north yorkshire (uk/england),Very bright disc shaped object travelling at intense speed,gb,01/11/2002,10,54.16667,-1.50000,light,Pending,SS-8632
800-winona (aprox.20 mi.north west of)-disk,winona (aprox.20 mi.north west of),2 unmoving round objets side my side like eyes streight overhead above the fiew clouds that drifted under them.,us,04/02/2019,15,44.05000,-91.63917,disk,Active,SS-7548
801-glens falls-teardrop,glens falls,Passed over our backyard,us,04/02/2019,900,43.30944,-73.64444,teardrop,Pending,SS-7547
8020-gb-Sleigh,carlisle (uk/england),Large bright object with tear shaped aura dissapeared after being observed travelling at high speed.,gb,01/11/2002,30,54.88333,-2.93333,Sleigh,Pending,SS-8630
8023-gb-Sleigh,cardiff (uk/wales),2 sleighs connected by a cigar,gb,01/11/2002,60,51.50000,-3.20000,Sleigh,Closed,SS-8629
802-navajo lake-sphere,navajo lake,A Shiny (metalic) sphere was seen by me above a ridge. It was slowly moving away from my position at an altitude of apr. 500ft. The S,us,04/02/2019,10,36.95372,-107.44994,sphere,Pending,SS-7546
8035-gb-sleigh,addlestone (uk/england),Two craft seen moving at great speed over England.,gb,01/11/2002,60,51.36667,-0.48333,sleigh,Closed,SS-8627
803-provo (south of)-Sleigh,provo (south of),Strange bright cloud moved with car for several miles then zipped off as silver sleigh.,us,04/02/2019,120,40.23389,-111.65778,Sleigh,Active,SS-7545
804-englewood cliffs-light,englewood cliffs,When I looked up a bright white light appeared. It began moving to the left and changed to a faint yellow. The light dimmed to the poin,us,04/02/2019,2,40.88528,-73.95278,light,Pending,SS-7544
805-brainerd (near)-Sleigh,brainerd (near),The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,04/02/2019,900,46.35806,-94.20056,Sleigh,Closed,SS-7543
806-waveland-oval,waveland,I was on my pourch talking to my neighbor latr at nite.I looked up in the sky across the power lines about 1000 feet up and i saw a sma,us,04/02/2019,300,30.28667,-89.37611,oval,Active,SS-7542
807-arlington-triangle,arlington,The three craft slowly came in from the west and turned north.,us,04/02/2019,480,32.73556,-97.10778,triangle,Closed,SS-7541
808-mykonos island (greece)-fireball,mykonos island (greece),While videoing some boats docked in the marina I happenned to video a yellowish glowing trail 25 degrees off horizon far away during,us,04/02/2019,30,37.44146,25.36672,fireball,Active,SS-7540
