Unique ID,Complaint Description,Category,Date logged,Area Code,Ward,Country,Origin,Stage,Sub Status,Closed Successfully,Satisfaction,Within SLA,Closed date
951,The transport services are HORRENDOUS in this council.,Transport,01/07/2019,B28 8PD ,Hall Green,UK,Web,Stage 2,Complaint Rejected,TRUE,2,TRUE,01/08/2019
27,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/07/2019,B28 8PE ,Hall Green,UK,Phone,Stage 3,Complaint Rejected,TRUE,0,TRUE,01/08/2019
423,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/07/2019,B15 3TB,Edgbaston,UK,Letter,Stage 3,Decision Pending,FALSE,5,TRUE,01/08/2019
819,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/03/2019,B26 3SX ,Sheldon,UK,Chat,Stage 3,Closed,TRUE,8,TRUE,01/04/2019
194,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/02/2019,B33 0RU ,Birminham City Center,UK,Phone,Stage 2,Complaint Upheld,FALSE,7,FALSE,04/03/2019
590,I actually saw a rat in the chicken place down the road!,Health,01/02/2019,B28 8PF,Hall Green,UK,Social,Stage 2,In Progress,FALSE,0,FALSE,04/03/2019
986,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/07/2019,B17 0EP ,Harborne,UK,Web,Stage 2,Complaint Rejected,TRUE,2,TRUE,01/08/2019
326,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/02/2019,B28 0PF,Hall Green,UK,Web,Stage 2,Decision Pending,FALSE,1,FALSE,04/03/2019
722,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/02/2019,B26 3SY,Sheldon,UK,Phone,Stage 2,Acknowledged,FALSE,3,FALSE,04/03/2019
62,I actually saw a rat in the chicken place down the road!,Health,01/02/2019,B33 0SA,Birminham City Center,UK,Phone,Stage 2,Complaint Rejected,TRUE,3,TRUE,04/03/2019
458,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/02/2019,B28 8SH ,Hall Green,UK,Letter,Stage 2,Decision Pending,FALSE,1,FALSE,04/03/2019
854,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/02/2019,B17 0ES,Harborne,UK,Chat,Stage 2,Closed,TRUE,0,FALSE,04/03/2019
293,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/05/2019,B15 3TE ,Edgbaston,UK,Phone,Stage 2,Complaint Rejected,TRUE,3,TRUE,01/06/2019
689,I actually saw a rat in the chicken place down the road!,Health,01/05/2019,B26 3LB,Sheldon,UK,Chat,Stage 1,Decision Pending,FALSE,1,FALSE,01/06/2019
29,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/05/2019,B28 8SJ ,Hall Green,UK,Chat,Stage 1,Acknowledged,FALSE,1,FALSE,01/06/2019
425,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/05/2019,B28 8SL ,Hall Green,UK,Social,Stage 1,Complaint Upheld,FALSE,0,FALSE,01/06/2019
821,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/05/2019,B17 0HU,Harborne,UK,Web,Stage 1,In Progress,FALSE,0,FALSE,01/06/2019
161,I actually saw a rat in the chicken place down the road!,Health,01/05/2019,B15 3TF,Edgbaston,UK,Web,Stage 1,Closed,TRUE,1,FALSE,01/06/2019
557,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/05/2019,B26 1BN,Sheldon,UK,Phone,Stage 1,Decision Pending,FALSE,1,FALSE,01/06/2019
953,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/05/2019,B13 9YF,Birminham City Center,UK,Letter,Stage 1,Acknowledged,FALSE,5,FALSE,01/06/2019
304,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/04/2019,B28 8SN ,Hall Green,UK,Chat,Ombudsman,Decision Pending,FALSE,7,TRUE,02/05/2019
700,I actually saw a rat in the chicken place down the road!,Health,01/04/2019,B17 9AL ,Harborne,UK,Social,Ombudsman,Closed,FALSE,1,FALSE,02/05/2019
172,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/04/2019,B28 8SP ,Hall Green,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,02/05/2019
568,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/04/2019,B26 2QJ,Sheldon,UK,Letter,Ombudsman,Acknowledged,FALSE,6,TRUE,02/05/2019
964,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/04/2019,B11 4JL ,Birminham City Center,UK,Chat,Ombudsman,Complaint Upheld,FALSE,7,TRUE,02/05/2019
40,I actually saw a rat in the chicken place down the road!,Health,01/04/2019,B28 8ST ,Hall Green,UK,Social,Ombudsman,Complaint Upheld,FALSE,0,TRUE,02/05/2019
436,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/04/2019,B17 9AN,Harborne,UK,Web,Ombudsman,In Progress,FALSE,2,TRUE,02/05/2019
832,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/04/2019,B16 0PT,Edgbaston,UK,Phone,Ombudsman,Complaint Rejected,TRUE,0,TRUE,02/05/2019
381,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/09/2019,B26 3TH ,Sheldon,UK,Web,Stage 1,Decision Pending,FALSE,1,TRUE,02/10/2019
777,I actually saw a rat in the chicken place down the road!,Health,01/09/2019,B11 4JN,Birminham City Center,UK,Phone,Stage 1,Closed,TRUE,7,TRUE,02/10/2019
249,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/09/2019,B28 8SU ,Hall Green,UK,Chat,Stage 1,Decision Pending,FALSE,8,TRUE,02/10/2019
645,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/09/2019,B28 8SW ,Hall Green,UK,Social,Stage 2,Decision Pending,FALSE,8,TRUE,02/10/2019
117,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/09/2019,B28 8SW ,Hall Green,UK,Phone,Stage 1,Complaint Upheld,FALSE,4,TRUE,02/10/2019
513,I actually saw a rat in the chicken place down the road!,Health,01/09/2019,B26 3TP ,Sheldon,UK,Letter,Stage 1,In Progress,FALSE,5,TRUE,02/10/2019
909,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/09/2019,B31 4AU,Birminham City Center,UK,Phone,Stage 1,Decision Pending,FALSE,8,TRUE,02/10/2019
95,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/11/2019,B28 8SX ,Hall Green,UK,Social,Stage 3,Decision Pending,FALSE,1,FALSE,02/12/2019
491,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/11/2019,B17 0QT,Harborne,UK,Web,Stage 3,Acknowledged,FALSE,1,FALSE,02/12/2019
887,I actually saw a rat in the chicken place down the road!,Health,01/11/2019,B15 1TP,Edgbaston,UK,Phone,Stage 3,Decision Pending,FALSE,4,FALSE,02/12/2019
227,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/11/2019,B26 3TS ,Sheldon,UK,Phone,Stage 3,Decision Pending,FALSE,0,FALSE,02/12/2019
623,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/11/2019,B24 0EP,Birminham City Center,UK,Letter,Stage 3,Decision Pending,FALSE,1,FALSE,02/12/2019
359,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/11/2019,B28 8SY ,Hall Green,UK,Chat,Stage 3,In Progress,FALSE,0,FALSE,02/12/2019
755,I actually saw a rat in the chicken place down the road!,Health,01/11/2019,B28 8SZ ,Hall Green,UK,Social,Stage 3,Complaint Rejected,TRUE,2,TRUE,02/12/2019
392,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/08/2019,B15 2QJ ,Edgbaston,UK,Phone,Ombudsman,Closed,FALSE,1,FALSE,01/09/2019
788,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/08/2019,B26 3TT ,Sheldon,UK,Letter,Ombudsman,Decision Pending,FALSE,6,FALSE,01/09/2019
128,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/08/2019,B31 3BQ,Birminham City Center,UK,Letter,Ombudsman,In Progress,FALSE,0,FALSE,01/09/2019
524,I actually saw a rat in the chicken place down the road!,Health,01/08/2019,B28 8TB,Hall Green,UK,Chat,Ombudsman,Complaint Rejected,TRUE,2,TRUE,01/09/2019
920,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/08/2019,B17 0NT ,Harborne,UK,Social,Ombudsman,Decision Pending,FALSE,10,FALSE,01/09/2019
260,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/08/2019,B15 2QP ,Edgbaston,UK,Social,Ombudsman,Acknowledged,FALSE,1,FALSE,01/09/2019
656,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/08/2019,B26 3UB ,Sheldon,UK,Web,Ombudsman,Complaint Upheld,FALSE,1,FALSE,01/09/2019
7,I actually saw a rat in the chicken place down the road!,Health,01/07/2019,B34 7HF,Birminham City Center,UK,Phone,Stage 3,Closed,TRUE,4,TRUE,01/08/2019
403,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/07/2019,B28 8QH ,Hall Green,UK,Letter,Stage 3,Decision Pending,FALSE,5,TRUE,01/08/2019
799,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/07/2019,B17 0NU ,Harborne,UK,Chat,Stage 3,Acknowledged,FALSE,8,TRUE,01/08/2019
271,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/07/2019,B28 8QL ,Hall Green,UK,Web,Stage 3,Complaint Upheld,FALSE,1,TRUE,01/08/2019
667,I actually saw a rat in the chicken place down the road!,Health,01/07/2019,B26 3UF ,Sheldon,UK,Phone,Stage 3,In Progress,FALSE,4,TRUE,01/08/2019
139,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/07/2019,B31 3LQ,Birminham City Center,UK,Chat,Stage 3,Complaint Rejected,TRUE,2,TRUE,01/08/2019
535,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/07/2019,B28 8QN ,Hall Green,UK,Social,Stage 3,Decision Pending,FALSE,8,TRUE,01/08/2019
931,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/07/2019,B17 0NY,Harborne,UK,Web,Stage 3,Closed,TRUE,1,TRUE,01/08/2019
106,I actually saw a rat in the chicken place down the road!,Health,01/10/2019,B15 3RA ,Edgbaston,UK,Phone,Stage 2,Acknowledged,FALSE,7,TRUE,01/11/2019
502,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/10/2019,B26 3UG ,Sheldon,UK,Phone,Stage 2,Complaint Upheld,FALSE,3,TRUE,01/11/2019
898,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/10/2019,B17 9JX,Birminham City Center,UK,Phone,Stage 2,In Progress,FALSE,6,TRUE,01/11/2019
370,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/10/2019,B28 9JJ ,Hall Green,UK,Social,Stage 2,Complaint Rejected,TRUE,2,TRUE,01/11/2019
766,I actually saw a rat in the chicken place down the road!,Health,01/10/2019,B17 8AY,Harborne,UK,Web,Stage 2,Decision Pending,FALSE,2,TRUE,01/11/2019
238,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/10/2019,B15 3RB ,Edgbaston,UK,Letter,Stage 2,Decision Pending,FALSE,6,TRUE,01/11/2019
634,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/10/2019,B26 3YG ,Sheldon,UK,Chat,Stage 2,Decision Pending,FALSE,7,TRUE,01/11/2019
205,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/01/2019,B28 9JP ,Hall Green,UK,Social,Stage 1,In Progress,FALSE,8,TRUE,01/02/2019
601,I actually saw a rat in the chicken place down the road!,Health,01/01/2019,B28 9JR ,Hall Green,UK,Web,Stage 1,Complaint Rejected,TRUE,3,TRUE,01/02/2019
997,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/07/2019,B17 9BF ,Harborne,UK,Phone,Stage 2,Decision Pending,FALSE,7,TRUE,01/08/2019
73,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/01/2019,B15 3RE,Edgbaston,UK,Letter,Stage 1,Decision Pending,FALSE,5,TRUE,01/02/2019
469,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/01/2019,B26 3YH,Sheldon,UK,Chat,Stage 1,Closed,TRUE,7,TRUE,01/02/2019
865,I actually saw a rat in the chicken place down the road!,Health,01/01/2019,B12 8XE,Birminham City Center,UK,Social,Stage 1,Decision Pending,FALSE,8,TRUE,01/02/2019
337,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/01/2019,B28 9JU ,Hall Green,UK,Phone,Stage 1,Acknowledged,FALSE,4,TRUE,01/02/2019
733,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/01/2019,B17 9DW ,Harborne,UK,Letter,Stage 1,Complaint Upheld,FALSE,5,TRUE,01/02/2019
84,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/12/2019,B15 2QL ,Edgbaston,UK,Chat,Ombudsman,Closed,FALSE,1,FALSE,01/01/2020
480,I actually saw a rat in the chicken place down the road!,Health,01/12/2019,B26 3BN ,Sheldon,UK,Social,Ombudsman,Decision Pending,FALSE,10,TRUE,01/01/2020
876,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/12/2019,B4 7UD ,Birminham City Center,UK,Web,Ombudsman,Acknowledged,FALSE,2,TRUE,01/01/2020
348,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/12/2019,B28 9JX ,Hall Green,UK,Letter,Ombudsman,Complaint Upheld,FALSE,6,TRUE,01/01/2020
744,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/12/2019,B17 9GA ,Harborne,UK,Chat,Ombudsman,In Progress,FALSE,7,TRUE,01/01/2020
216,I actually saw a rat in the chicken place down the road!,Health,01/12/2019,B15 2QN,Edgbaston,UK,Web,Ombudsman,Complaint Rejected,TRUE,3,TRUE,01/01/2020
612,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/12/2019,B26 3BP ,Sheldon,UK,Phone,Ombudsman,Decision Pending,FALSE,7,TRUE,01/01/2020
282,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/06/2019,B28 9JZ ,Hall Green,UK,Phone,Stage 2,In Progress,FALSE,3,TRUE,02/07/2019
678,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/06/2019,B28 9LA ,Hall Green,UK,Letter,Stage 2,Complaint Rejected,TRUE,1,TRUE,02/07/2019
150,I actually saw a rat in the chicken place down the road!,Health,01/06/2019,B17 9ND ,Harborne,UK,Social,Stage 2,Decision Pending,FALSE,7,TRUE,02/07/2019
546,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/06/2019,B16 8JE ,Edgbaston,UK,Web,Stage 2,Decision Pending,FALSE,2,TRUE,02/07/2019
942,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/06/2019,B26 3DA ,Sheldon,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,02/07/2019
18,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/06/2019,B5 5JT ,Birminham City Center,UK,Letter,Stage 2,Decision Pending,FALSE,6,TRUE,02/07/2019
414,I actually saw a rat in the chicken place down the road!,Health,01/06/2019,B28 9JZ ,Hall Green,UK,Chat,Stage 2,Acknowledged,FALSE,7,TRUE,02/07/2019
810,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/06/2019,B17 9NE ,Harborne,UK,Social,Stage 2,Complaint Upheld,FALSE,10,TRUE,02/07/2019
183,You ned to really start looking to doing health inspections in the high street. Its disgusting.,Health,01/03/2019,B16 8SN ,Edgbaston,UK,Letter,Stage 3,Acknowledged,FALSE,5,TRUE,01/04/2019
579,I think you REALLY need to start doing health inspections in some of the restaurants in this city.,Health,01/03/2019,B26 3DB ,Sheldon,UK,Chat,Stage 3,Complaint Upheld,FALSE,8,TRUE,01/04/2019
975,I actually saw a rat in the chicken place down the road!,Health,01/03/2019,B5 5LG,Birminham City Center,UK,Social,Stage 3,In Progress,FALSE,8,TRUE,01/04/2019
51,There were literally 10 cockroaches in the restaurant on the corner in town.,Health,01/03/2019,B28 9LA ,Hall Green,UK,Web,Stage 3,In Progress,FALSE,1,TRUE,01/04/2019
